date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:41:18	105679/105679	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-8.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-8.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:18	78536/78536	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-7.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-7.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:18	55636/55636	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:31%20GMT	https://smartdemowp.com/dinso/apartments/one-room-apartment-2/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/one-room-apartment-2/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:18	99158/99158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-6.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-6.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:18	55618/55618	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:36%20GMT	https://smartdemowp.com/dinso/apartments/luxury-apartment-2/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/luxury-apartment-2/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:19	55620/55620	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:52%20GMT	https://smartdemowp.com/dinso/apartments/sea-view-apartment/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/sea-view-apartment/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:19	102358/102358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-5.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-5.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:19	94026/94026	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-4.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-4.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:19	55613/55613	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:39%20GMT	https://smartdemowp.com/dinso/apartments/deluxe-apartment/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/deluxe-apartment/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:19	82502/82502	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-3.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-3.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	55618/55618	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:33%20GMT	https://smartdemowp.com/dinso/apartments/one-room-apartment/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/one-room-apartment/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	105903/105903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-2.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-2.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	55493/55493	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:37%20GMT	https://smartdemowp.com/dinso/apartments/luxury-apartment/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/luxury-apartment/index.html	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606943616	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min696c.js	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	112285/112285	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-1.jpg	(from https://smartdemowp.com/dinso/apartments/)
10:41:20	374/374	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Dec%202020%2021:13:36%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-d1c1b89878d12ecf68298010805b6e8d.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-d1c1b89878d12ecf68298010805b6e8d.js	(from https://smartdemowp.com/dinso/apartments/)
10:41:21	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606952176	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color7c4d.css	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:21	793647/793647	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Dec%202020%2023:36:17%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/72b8c040f025fec489e0ef01a591a0bd.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/72b8c040f025fec489e0ef01a591a0bd.css	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:22	2337/2337	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:21%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fapartments%2Fone-room-apartment-3%2F	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed5660.json	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Dec%202020%2005:11:21%20GMT	https://smartdemowp.com/dinso/?p=384	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/index6905.html	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:23	2423/2423	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Dec%202020%2005:11:22%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fapartments%2Fone-room-apartment-3%2F&format=xml	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed5a53	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:23	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606952176	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min7c4d.js	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:24	374/374	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Dec%202020%2023:36:17%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-1a39d702f30f2fc26c35331531e94c77.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-1a39d702f30f2fc26c35331531e94c77.js	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:24	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606964987	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color8cff.css	(from https://smartdemowp.com/dinso/news/)
10:41:25	793360/793360	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Dec%202020%2003:09:48%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/819225648cbf4e4596e191348d464bf2.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/819225648cbf4e4596e191348d464bf2.css	(from https://smartdemowp.com/dinso/news/)
10:41:25	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606964987	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min8cff.js	(from https://smartdemowp.com/dinso/news/)
10:41:25	374/374	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Dec%202020%2003:09:48%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-07905017da7903ba16a36c1413659364.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-07905017da7903ba16a36c1413659364.js	(from https://smartdemowp.com/dinso/news/)
10:41:26	495490/495490	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-single.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/apartment-single.jpg	(from https://smartdemowp.com/dinso/apartments/one-room-apartment-3/)
10:41:26	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606971807	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color192e.css	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:26	793360/793360	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Dec%202020%2005:03:28%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/7e267feb9cecbbe6c6538709621b31f6.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/7e267feb9cecbbe6c6538709621b31f6.css	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:27	868/868	---M-Z	200	added ('OK')	application/rss+xml	date:Sat,%2004%20Apr%202020%2010:35:22%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/feed/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/feed/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:27	3440/3440	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:26%20GMT	https://smartdemowp.com/dinso/wp-json/wp/v2/posts/325	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/wp/v2/posts/325.json	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:28	2627/2627	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:26%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fmany-important-brands-have-given-us-their-trust-1%2F	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed8f9a.json	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Dec%202020%2005:11:26%20GMT	https://smartdemowp.com/dinso/?p=325	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/indexf175.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:28	779647/779647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_259177367.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_259177367.jpg	(from https://smartdemowp.com/dinso/news/)
10:41:28	2752/2752	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Dec%202020%2005:11:27%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fmany-important-brands-have-given-us-their-trust-1%2F&format=xml	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed78e5	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:29	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2003%20Dec%202020%2005:11:28%20GMT	https://smartdemowp.com/dinso/xmlrpc.php	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/xmlrpc.php	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:29	1792/1792	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jun%202020%2012:39:04%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_552591889-e1584255449387-60x63.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_552591889-e1584255449387-60x63.jpg	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:30	1998/1998	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jun%202020%2012:39:06%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_350609716-e1584255478462-60x63.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_350609716-e1584255478462-60x63.jpg	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:30	1814/1814	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jun%202020%2012:39:07%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_259177367-60x63.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_259177367-60x63.jpg	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:30	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606971807	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min192e.js	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	50707/50707	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:35%20GMT	https://smartdemowp.com/dinso/tag/appartment/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/appartment/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	374/374	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Dec%202020%2005:03:28%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-a829d405e46f5f0fa26bc9e7dc5d690b.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-a829d405e46f5f0fa26bc9e7dc5d690b.js	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	50707/50707	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:27%20GMT	https://smartdemowp.com/dinso/tag/buildings/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/buildings/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	55394/55394	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:11:30%20GMT	https://smartdemowp.com/dinso/category/dream-villa/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/category/dream-villa/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	50667/50667	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:30%20GMT	https://smartdemowp.com/dinso/tag/home/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/home/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:31	3035/3035	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2021:01:45%20GMT	https://smartdemowp.com/dinso/wp-includes/js/comment-reply.min.js?ver=5.5.3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-includes/js/comment-reply.min5697.js	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:32	50675/50675	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:29%20GMT	https://smartdemowp.com/dinso/tag/luxury/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/luxury/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:32	50709/50709	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:33%20GMT	https://smartdemowp.com/dinso/tag/property/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/property/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:32	50685/50685	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:13:32%20GMT	https://smartdemowp.com/dinso/tag/villa/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/tag/villa/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:33	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606959026	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-colorbaa8.css	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:33	793360/793360	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Dec%202020%2001:30:27%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/90d0a2b825921a0b302a8a2bf7cc435d.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/90d0a2b825921a0b302a8a2bf7cc435d.css	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:33	50774/50774	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:43%20GMT	https://smartdemowp.com/dinso/category/luxury-house/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/category/luxury-house/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:34	50742/50742	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:45%20GMT	https://smartdemowp.com/dinso/category/property/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/category/property/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:34	53077/53077	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:11:33%20GMT	https://smartdemowp.com/dinso/category/appartments/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/category/appartments/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:34	3448/3448	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:33%20GMT	https://smartdemowp.com/dinso/wp-json/wp/v2/posts/368	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/wp/v2/posts/368.json	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:34	53009/53009	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:11:33%20GMT	https://smartdemowp.com/dinso/category/buildings/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/category/buildings/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/)
10:41:34	1841/1841	---M-Z	200	added ('OK')	application/rss+xml	date:Sat,%2004%20Apr%202020%2010:35:22%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/feed/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/feed/index.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:35	2628/2628	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:34%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fmany-important-brands-have-given-us-their-trust-6%2F	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed21e0.json	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Dec%202020%2005:11:34%20GMT	https://smartdemowp.com/dinso/?p=368	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/index5ee4.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:35	2753/2753	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Dec%202020%2005:11:34%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2Fmany-important-brands-have-given-us-their-trust-6%2F&format=xml	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed5cbe	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:36	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606959026	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.minbaa8.js	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:36	374/374	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Dec%202020%2001:30:27%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-5219a3202796b27755ea123888e15660.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-5219a3202796b27755ea123888e15660.js	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:37	62734/62734	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:11:35%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/?replytocom=1	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/index6809.html	(from https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/)
10:41:37	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606971808	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color1fb9.css	(from https://smartdemowp.com/dinso/author/admin/)
10:41:37	793360/793360	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Dec%202020%2005:03:29%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/791d45efafe4f8bd57a42d5da96e9af6.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/791d45efafe4f8bd57a42d5da96e9af6.css	(from https://smartdemowp.com/dinso/author/admin/)
10:41:38	15759/15759	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2015%20Sep%202020%2008:52:32%20GMT	https://smartdemowp.com/dinso/author/admin/feed/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/author/admin/feed/index.html	(from https://smartdemowp.com/dinso/author/admin/)
10:41:38	602/602	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:11:37%20GMT	https://smartdemowp.com/dinso/wp-json/wp/v2/users/1	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/wp/v2/users/1.json	(from https://smartdemowp.com/dinso/author/admin/)
